Date,Tournament,Surface,Best of,Winner,Loser,WRank,LRank,PSW,PSL
15/04/2026,Monte Carlo,Clay,3,Nadeau A.,Novak Z.,138,147,1.73,2.23
15/04/2026,Monte Carlo,Clay,3,Hale E.,Jansen O.,78,96,1.81,2.12
15/04/2026,Monte Carlo,Clay,3,Gomez X.,Eklund M.,72,51,2.95,1.46
15/04/2026,Monte Carlo,Clay,3,Mertens F.,Varga R.,123,210,1.12,7.46
15/04/2026,Monte Carlo,Clay,3,Brook T.,Varga D.,21,204,1.11,7.94
15/04/2026,Monte Carlo,Clay,3,Xenos I.,Engel Y.,219,54,13.77,1.05
16/04/2026,Monte Carlo,Clay,3,Abbott K.,Lindqvist D.,6,114,1.05,13.23
16/04/2026,Monte Carlo,Clay,3,Mertens M.,Rossi A.,126,168,1.56,2.61
16/04/2026,Monte Carlo,Clay,3,Eklund B.,Young W.,48,234,1.04,16.01
16/04/2026,Monte Carlo,Clay,3,Young V.,Stahl F.,231,183,2.2,1.75
16/04/2026,Monte Carlo,Clay,3,Falk N.,Keller A.,57,102,1.66,2.37
16/04/2026,Monte Carlo,Clay,3,Nadeau A.,Zeller P.,138,240,1.12,7.37
16/04/2026,Monte Carlo,Clay,3,Holm N.,Mertens R.,87,132,3.1,1.42
16/04/2026,Monte Carlo,Clay,3,Barros J.,Rossi P.,15,174,1.16,6.17
16/04/2026,Monte Carlo,Clay,3,Dorn F.,Pires V.,39,159,1.02,21.22
16/04/2026,Monte Carlo,Clay,3,Mertens O.,Gomez X.,129,72,1.81,2.12
16/04/2026,Monte Carlo,Clay,3,Jansen D.,Nadeau L.,93,141,1.25,4.38
16/04/2026,Monte Carlo,Clay,3,Stahl C.,Cerny Q.,180,36,8.49,1.1
16/04/2026,Monte Carlo,Clay,3,Brook T.,Rossi Q.,21,177,1.08,10.53
17/04/2026,Monte Carlo,Clay,3,Varga R.,Duval N.,210,45,4.21,1.27
17/04/2026,Monte Carlo,Clay,3,Novak H.,Young V.,144,231,1.11,7.96
17/04/2026,Monte Carlo,Clay,3,Pires V.,Falk N.,159,57,4.63,1.24
17/04/2026,Monte Carlo,Clay,3,Lindqvist D.,Rossi P.,114,174,1.45,2.97
17/04/2026,Monte Carlo,Clay,3,Tanner A.,Tanner Y.,186,198,1.84,2.07
17/04/2026,Monte Carlo,Clay,3,Eklund M.,Jansen O.,51,96,1.82,2.11
17/04/2026,Monte Carlo,Clay,3,Abbott K.,Gomez X.,6,72,1.05,13.36
17/04/2026,Monte Carlo,Clay,3,Arden R.,Xenos I.,12,219,1.01,32.52
17/04/2026,Monte Carlo,Clay,3,Mertens R.,Rossi N.,132,171,1.37,3.37
17/04/2026,Monte Carlo,Clay,3,Jovic F.,Ionescu P.,99,90,1.59,2.54
17/04/2026,Monte Carlo,Clay,3,Cerny Q.,Xenos Z.,36,228,1.02,23.31
17/04/2026,Monte Carlo,Clay,3,Dorn R.,Hale F.,42,81,2.57,1.57
17/04/2026,Monte Carlo,Clay,3,Cerny J.,Weiss F.,33,213,1.05,13.33
17/04/2026,Monte Carlo,Clay,3,Gomez Q.,Nadeau A.,66,138,1.25,4.45
18/04/2026,Monte Carlo,Clay,3,Arden R.,Engel Y.,12,54,1.52,2.74
18/04/2026,Monte Carlo,Clay,3,Tanner N.,Varga G.,189,207,1.5,2.79
18/04/2026,Monte Carlo,Clay,3,Falk N.,Xenos U.,57,225,1.05,13.9
18/04/2026,Monte Carlo,Clay,3,Rossi N.,Tanner V.,171,192,1.59,2.51
18/04/2026,Monte Carlo,Clay,3,Hale E.,Hale F.,78,81,2.11,1.81
18/04/2026,Monte Carlo,Clay,3,Eklund M.,Varga D.,51,204,1.1,8.61
18/04/2026,Monte Carlo,Clay,3,Abbott K.,Abbott E.,6,3,2.01,1.89
18/04/2026,Monte Carlo,Clay,3,Ulrich Z.,Weiss F.,201,213,2.14,1.79
18/04/2026,Monte Carlo,Clay,3,Arden H.,Rossi A.,9,168,1.15,6.48
19/04/2026,Monte Carlo,Clay,3,Hale F.,Mertens F.,81,123,1.77,2.17
19/04/2026,Monte Carlo,Clay,3,Eklund M.,Nadeau L.,51,141,1.23,4.73
19/04/2026,Monte Carlo,Clay,3,Cerny Q.,Varga R.,36,210,1.05,13.57
19/04/2026,Monte Carlo,Clay,3,Falk U.,Lindqvist D.,60,114,1.59,2.53
19/04/2026,Monte Carlo,Clay,3,Zeller P.,Rossi P.,240,174,7.95,1.11
19/04/2026,Monte Carlo,Clay,3,Xenos O.,Tanner W.,222,195,1.74,2.22
19/04/2026,Monte Carlo,Clay,3,Barros J.,Mertens R.,15,132,1.46,2.94
19/04/2026,Monte Carlo,Clay,3,Rossi Q.,Ostrov G.,177,150,3.1,1.42
19/04/2026,Monte Carlo,Clay,3,Jansen O.,Stahl C.,96,180,1.28,4.11
19/04/2026,Monte Carlo,Clay,3,Lindqvist W.,Gomez X.,117,72,1.66,2.38
19/04/2026,Monte Carlo,Clay,3,Novak Z.,Gomez U.,147,69,2.9,1.47
20/04/2026,Monte Carlo,Clay,3,Lindqvist W.,Duval N.,117,45,2.53,1.59
20/04/2026,Monte Carlo,Clay,3,Falk U.,Mertens W.,60,135,1.67,2.36
20/04/2026,Monte Carlo,Clay,3,Castell H.,Hale V.,24,84,1.33,3.68
20/04/2026,Monte Carlo,Clay,3,Brook T.,Eklund B.,21,48,1.56,2.6
20/04/2026,Monte Carlo,Clay,3,Abbott K.,Gomez X.,6,72,1.09,9.44
20/04/2026,Monte Carlo,Clay,3,Keller A.,Varga D.,102,204,1.23,4.76
20/04/2026,Monte Carlo,Clay,3,Ionescu P.,Pires G.,90,153,2.75,1.51
20/04/2026,Monte Carlo,Clay,3,Hale E.,Stahl F.,78,183,1.04,16.96
20/04/2026,Monte Carlo,Clay,3,Jovic F.,Tanner Y.,99,198,1.22,4.9
20/04/2026,Monte Carlo,Clay,3,Ulrich Z.,Gomez H.,201,63,4.08,1.28
20/04/2026,Monte Carlo,Clay,3,Holm N.,Rossi N.,87,171,1.39,3.26
20/04/2026,Monte Carlo,Clay,3,Varga G.,Varga R.,207,210,2.1,1.83
21/04/2026,Monte Carlo,Clay,3,Laurent W.,Rossi Q.,111,177,1.12,7.49
21/04/2026,Monte Carlo,Clay,3,Barros J.,Tanner W.,15,195,1.2,5.19
21/04/2026,Monte Carlo,Clay,3,Engel Y.,Mertens F.,54,123,1.61,2.47
21/04/2026,Monte Carlo,Clay,3,Eklund B.,Xenos O.,48,222,1.08,9.69
21/04/2026,Monte Carlo,Clay,3,Dorn F.,Novak H.,39,144,1.54,2.67
21/04/2026,Monte Carlo,Clay,3,Dorn R.,Jansen O.,42,96,2.1,1.82
21/04/2026,Monte Carlo,Clay,3,Cerny Q.,Young W.,36,234,1.05,13.47
21/04/2026,Monte Carlo,Clay,3,Brook T.,Tanner N.,21,189,1.01,32.52
21/04/2026,Monte Carlo,Clay,3,Eklund M.,Arden H.,51,9,3.18,1.41
21/04/2026,Monte Carlo,Clay,3,Xenos Z.,Tanner V.,228,192,3.41,1.37
22/04/2026,Monte Carlo,Clay,3,Abbott K.,Falk N.,6,57,1.01,31.0
22/04/2026,Monte Carlo,Clay,3,Stahl F.,Stahl C.,183,180,2.33,1.68
22/04/2026,Monte Carlo,Clay,3,Falk U.,Arden R.,60,12,3.27,1.39
22/04/2026,Monte Carlo,Clay,3,Keller A.,Eklund B.,102,48,2.63,1.55
22/04/2026,Monte Carlo,Clay,3,Laurent W.,Gomez X.,111,72,1.89,2.02
22/04/2026,Monte Carlo,Clay,3,Rossi A.,Young W.,168,234,1.23,4.65
22/04/2026,Monte Carlo,Clay,3,Engel Y.,Xenos O.,54,222,1.07,11.18
22/04/2026,Monte Carlo,Clay,3,Gomez U.,Zeller P.,69,240,1.14,6.64
22/04/2026,Monte Carlo,Clay,3,Nadeau L.,Young X.,141,237,1.14,6.78
22/04/2026,Monte Carlo,Clay,3,Abbott E.,Jansen O.,3,96,1.1,8.34
22/04/2026,Monte Carlo,Clay,3,Rossi N.,Ostrov G.,171,150,2.06,1.86
22/04/2026,Monte Carlo,Clay,3,Eklund M.,Tanner N.,51,189,1.2,5.14
22/04/2026,Monte Carlo,Clay,3,Dorn R.,Xenos I.,42,219,1.13,7.07
23/04/2026,Monte Carlo,Clay,3,Pires G.,Rossi N.,153,171,1.63,2.43
23/04/2026,Monte Carlo,Clay,3,Cerny G.,Young X.,30,237,1.05,14.54
23/04/2026,Monte Carlo,Clay,3,Abbott E.,Gomez Q.,3,66,1.06,12.41
23/04/2026,Monte Carlo,Clay,3,Tanner N.,Keller A.,189,102,2.49,1.6
23/04/2026,Monte Carlo,Clay,3,Holm N.,Tanner V.,87,192,1.7,2.29
23/04/2026,Monte Carlo,Clay,3,Gomez U.,Rossi Q.,69,177,1.14,6.65
23/04/2026,Monte Carlo,Clay,3,Falk N.,Lindqvist W.,57,117,1.86,2.05
23/04/2026,Monte Carlo,Clay,3,Hale F.,Xenos I.,81,219,1.13,7.04
23/04/2026,Monte Carlo,Clay,3,Varga G.,Varga D.,207,204,2.07,1.84
23/04/2026,Monte Carlo,Clay,3,Mertens M.,Abbott K.,126,6,5.35,1.19
23/04/2026,Monte Carlo,Clay,3,Novak H.,Xenos Z.,144,228,1.15,6.35
23/04/2026,Monte Carlo,Clay,3,Dorn F.,Mertens O.,39,129,1.32,3.72
23/04/2026,Monte Carlo,Clay,3,Hale V.,Rossi A.,84,168,1.22,4.89
23/04/2026,Monte Carlo,Clay,3,Tanner W.,Quist J.,195,162,2.16,1.78
23/04/2026,Monte Carlo,Clay,3,Duval N.,Eklund M.,45,51,2.19,1.76
24/04/2026,Monte Carlo,Clay,3,Hale F.,Quist Z.,81,165,1.29,3.97
24/04/2026,Monte Carlo,Clay,3,Brook T.,Rossi P.,21,174,1.01,32.52
24/04/2026,Monte Carlo,Clay,3,Mertens R.,Jansen O.,132,96,2.2,1.75
24/04/2026,Monte Carlo,Clay,3,Nadeau A.,Xenos Z.,138,228,1.46,2.96
24/04/2026,Monte Carlo,Clay,3,Arden H.,Pires V.,9,159,1.01,32.52
24/04/2026,Monte Carlo,Clay,3,Falk U.,Pires G.,60,153,1.74,2.23
24/04/2026,Monte Carlo,Clay,3,Mertens W.,Ostrov G.,135,150,1.49,2.84
24/04/2026,Monte Carlo,Clay,3,Abbott E.,Hale C.,3,75,1.01,32.52
24/04/2026,Monte Carlo,Clay,3,Abbott K.,Falk N.,6,57,1.19,5.44
25/04/2026,Monte Carlo,Clay,3,Castell K.,Dorn R.,27,42,1.4,3.2
25/04/2026,Monte Carlo,Clay,3,Gomez Q.,Pires P.,66,156,1.06,12.76
25/04/2026,Monte Carlo,Clay,3,Novak Z.,Xenos Z.,147,228,1.39,3.27
25/04/2026,Monte Carlo,Clay,3,Duval N.,Falk N.,45,57,2.08,1.84
25/04/2026,Monte Carlo,Clay,3,Xenos U.,Young V.,225,231,2.43,1.63
25/04/2026,Monte Carlo,Clay,3,Castell H.,Xenos O.,24,222,1.09,9.32
25/04/2026,Monte Carlo,Clay,3,Dorn F.,Weiss L.,39,216,1.19,5.51
25/04/2026,Monte Carlo,Clay,3,Mertens F.,Tanner W.,123,195,1.37,3.42
25/04/2026,Monte Carlo,Clay,3,Pires G.,Hale C.,153,75,1.92,1.98
25/04/2026,Monte Carlo,Clay,3,Hale F.,Keller A.,81,102,1.76,2.19
25/04/2026,Monte Carlo,Clay,3,Falk U.,Varga R.,60,210,1.08,9.92
25/04/2026,Monte Carlo,Clay,3,Varga D.,Nadeau A.,204,138,3.94,1.3
25/04/2026,Monte Carlo,Clay,3,Gomez U.,Quist J.,69,162,1.32,3.77
26/04/2026,Monte Carlo,Clay,3,Quist Z.,Novak Z.,165,147,1.91,1.99
26/04/2026,Monte Carlo,Clay,3,Mertens M.,Hale F.,126,81,2.33,1.68
26/04/2026,Monte Carlo,Clay,3,Xenos I.,Young X.,219,237,1.26,4.34
26/04/2026,Monte Carlo,Clay,3,Falk N.,Jansen O.,57,96,1.84,2.08
26/04/2026,Monte Carlo,Clay,3,Barros X.,Keller A.,18,102,1.69,2.31
26/04/2026,Monte Carlo,Clay,3,Brook T.,Varga D.,21,204,1.04,16.41
26/04/2026,Monte Carlo,Clay,3,Cerny Q.,Mertens D.,36,120,1.13,7.0
26/04/2026,Monte Carlo,Clay,3,Young W.,Tanner W.,234,195,3.07,1.43
26/04/2026,Monte Carlo,Clay,3,Dorn F.,Eklund B.,39,48,2.27,1.71
26/04/2026,Monte Carlo,Clay,3,Nadeau L.,Falk U.,141,60,6.93,1.14
26/04/2026,Monte Carlo,Clay,3,Weiss F.,Rossi A.,213,168,2.9,1.47
26/04/2026,Monte Carlo,Clay,3,Mertens F.,Ostrov G.,123,150,1.83,2.09
26/04/2026,Monte Carlo,Clay,3,Rossi P.,Hale E.,174,78,4.52,1.24
27/04/2026,Monte Carlo,Clay,3,Gomez Q.,Weiss F.,66,213,1.09,9.53
27/04/2026,Monte Carlo,Clay,3,Abbott K.,Young V.,6,231,1.01,32.52
27/04/2026,Monte Carlo,Clay,3,Barros X.,Rossi N.,18,171,1.36,3.45
27/04/2026,Monte Carlo,Clay,3,Ionescu P.,Novak Z.,90,147,2.63,1.55
27/04/2026,Monte Carlo,Clay,3,Arden H.,Rossi A.,9,168,1.03,17.37
27/04/2026,Monte Carlo,Clay,3,Barros J.,Varga D.,15,204,1.01,32.52
27/04/2026,Monte Carlo,Clay,3,Ulrich Z.,Pires V.,201,159,1.81,2.12
27/04/2026,Monte Carlo,Clay,3,Varga G.,Tanner W.,207,195,2.04,1.87
27/04/2026,Monte Carlo,Clay,3,Mertens R.,Quist J.,132,162,1.34,3.62
27/04/2026,Monte Carlo,Clay,3,Tanner N.,Xenos U.,189,225,1.06,11.91
27/04/2026,Monte Carlo,Clay,3,Laurent W.,Weiss L.,111,216,1.12,7.48
27/04/2026,Monte Carlo,Clay,3,Lindqvist D.,Lindqvist W.,114,117,3.53,1.35
27/04/2026,Monte Carlo,Clay,3,Cerny G.,Tanner V.,30,192,1.27,4.19
27/04/2026,Monte Carlo,Clay,3,Kovac M.,Xenos I.,105,219,1.2,5.22
28/04/2026,Monte Carlo,Clay,3,Mertens F.,Ulrich Z.,123,201,1.15,6.4
28/04/2026,Monte Carlo,Clay,3,Dorn F.,Dorn R.,39,42,1.57,2.59
28/04/2026,Monte Carlo,Clay,3,Eklund B.,Rossi P.,48,174,1.04,15.55
28/04/2026,Monte Carlo,Clay,3,Gomez Q.,Tanner W.,66,195,1.31,3.79
28/04/2026,Monte Carlo,Clay,3,Weiss L.,Gomez X.,216,72,5.17,1.2
28/04/2026,Monte Carlo,Clay,3,Cerny Q.,Duval N.,36,45,1.62,2.46
28/04/2026,Monte Carlo,Clay,3,Ionescu P.,Falk U.,90,60,3.39,1.37
28/04/2026,Monte Carlo,Clay,3,Xenos I.,Rossi A.,219,168,2.63,1.55
28/04/2026,Monte Carlo,Clay,3,Mertens W.,Laurent Q.,135,108,2.01,1.9
29/04/2026,Monte Carlo,Clay,3,Jansen O.,Hale F.,96,81,1.66,2.36
29/04/2026,Monte Carlo,Clay,3,Mertens F.,Varga R.,123,210,1.33,3.63
29/04/2026,Monte Carlo,Clay,3,Dorn R.,Novak Z.,42,147,1.11,8.13
29/04/2026,Monte Carlo,Clay,3,Ostrov G.,Zeller P.,150,240,1.1,8.38
29/04/2026,Monte Carlo,Clay,3,Ionescu P.,Tanner V.,90,192,1.5,2.78
29/04/2026,Monte Carlo,Clay,3,Cerny Q.,Xenos Z.,36,228,1.05,13.04
29/04/2026,Monte Carlo,Clay,3,Arden R.,Xenos O.,12,222,1.14,6.61
29/04/2026,Monte Carlo,Clay,3,Barros X.,Mertens D.,18,120,1.23,4.72
29/04/2026,Monte Carlo,Clay,3,Arden H.,Tanner W.,9,195,1.09,9.44
29/04/2026,Monte Carlo,Clay,3,Rossi Q.,Weiss F.,177,213,1.88,2.03
29/04/2026,Monte Carlo,Clay,3,Gomez X.,Quist Z.,72,165,1.48,2.85
29/04/2026,Monte Carlo,Clay,3,Gomez Q.,Varga D.,66,204,1.06,12.86
29/04/2026,Monte Carlo,Clay,3,Hale V.,Kovac M.,84,105,3.18,1.41
30/04/2026,Madrid,Clay,3,Ionescu P.,Falk U.,90,60,2.55,1.58
30/04/2026,Madrid,Clay,3,Barros J.,Eklund B.,15,48,2.49,1.6
30/04/2026,Madrid,Clay,3,Eklund M.,Pires P.,51,156,1.13,7.31
30/04/2026,Madrid,Clay,3,Rossi A.,Young X.,168,237,1.1,8.48
30/04/2026,Madrid,Clay,3,Engel Y.,Mertens D.,54,120,1.25,4.45
30/04/2026,Madrid,Clay,3,Xenos I.,Barros X.,219,18,8.22,1.11
30/04/2026,Madrid,Clay,3,Castell H.,Zeller P.,24,240,1.1,8.67
30/04/2026,Madrid,Clay,3,Gomez X.,Ostrov G.,72,150,1.4,3.24
30/04/2026,Madrid,Clay,3,Falk N.,Keller A.,57,102,1.81,2.12
30/04/2026,Madrid,Clay,3,Hale F.,Weiss L.,81,216,1.24,4.53
30/04/2026,Madrid,Clay,3,Hale E.,Laurent W.,78,111,1.78,2.16
01/05/2026,Madrid,Clay,3,Tanner A.,Ulrich Z.,186,201,2.3,1.69
01/05/2026,Madrid,Clay,3,Hale V.,Holm N.,84,87,1.88,2.03
01/05/2026,Madrid,Clay,3,Tanner V.,Gomez H.,192,63,3.95,1.3
01/05/2026,Madrid,Clay,3,Falk U.,Cerny G.,60,30,2.81,1.5
01/05/2026,Madrid,Clay,3,Engel Y.,Duval N.,54,45,1.55,2.64
01/05/2026,Madrid,Clay,3,Abbott K.,Rossi Q.,6,177,1.03,17.34
01/05/2026,Madrid,Clay,3,Tanner N.,Mertens W.,189,135,4.39,1.25
01/05/2026,Madrid,Clay,3,Varga G.,Jovic F.,207,99,7.56,1.12
01/05/2026,Madrid,Clay,3,Weiss F.,Varga R.,213,210,2.22,1.74
01/05/2026,Madrid,Clay,3,Rossi P.,Rossi N.,174,171,2.08,1.83
01/05/2026,Madrid,Clay,3,Jansen D.,Ionescu P.,93,90,1.18,5.58
01/05/2026,Madrid,Clay,3,Eklund B.,Mertens O.,48,129,1.64,2.41
02/05/2026,Madrid,Clay,3,Pires P.,Tanner Y.,156,198,1.5,2.77
02/05/2026,Madrid,Clay,3,Hale V.,Tanner W.,84,195,1.5,2.79
02/05/2026,Madrid,Clay,3,Lindqvist D.,Rossi Q.,114,177,1.32,3.75
02/05/2026,Madrid,Clay,3,Varga G.,Gomez X.,207,72,12.9,1.06
02/05/2026,Madrid,Clay,3,Mertens F.,Weiss F.,123,213,1.13,7.31
02/05/2026,Madrid,Clay,3,Kovac M.,Quist Z.,105,165,1.52,2.74
02/05/2026,Madrid,Clay,3,Barros J.,Hale C.,15,75,1.32,3.74
02/05/2026,Madrid,Clay,3,Barros X.,Jovic F.,18,99,1.46,2.95
02/05/2026,Madrid,Clay,3,Ostrov G.,Tanner V.,150,192,1.42,3.1
03/05/2026,Madrid,Clay,3,Tanner W.,Novak H.,195,144,3.1,1.42
03/05/2026,Madrid,Clay,3,Rossi N.,Young X.,171,237,1.11,7.93
03/05/2026,Madrid,Clay,3,Dorn F.,Quist Z.,39,165,1.16,6.24
03/05/2026,Madrid,Clay,3,Holm N.,Stahl C.,87,180,1.37,3.36
03/05/2026,Madrid,Clay,3,Pires P.,Tanner A.,156,186,1.63,2.42
03/05/2026,Madrid,Clay,3,Eklund B.,Xenos Z.,48,228,1.01,32.52
03/05/2026,Madrid,Clay,3,Eklund M.,Mertens D.,51,120,1.43,3.07
03/05/2026,Madrid,Clay,3,Jansen O.,Lindqvist D.,96,114,1.37,3.42
03/05/2026,Madrid,Clay,3,Castell H.,Stahl F.,24,183,1.01,32.52
03/05/2026,Madrid,Clay,3,Xenos O.,Varga D.,222,204,1.2,5.19
03/05/2026,Madrid,Clay,3,Gomez H.,Xenos U.,63,225,1.01,32.52
03/05/2026,Madrid,Clay,3,Dorn R.,Hale V.,42,84,1.87,2.04
03/05/2026,Madrid,Clay,3,Gomez X.,Tanner N.,72,189,1.47,2.9
03/05/2026,Madrid,Clay,3,Laurent Q.,Ostrov G.,108,150,1.51,2.77
04/05/2026,Madrid,Clay,3,Tanner V.,Xenos I.,192,219,1.67,2.35
04/05/2026,Madrid,Clay,3,Pires V.,Xenos Z.,159,228,1.93,1.97
04/05/2026,Madrid,Clay,3,Laurent W.,Jovic F.,111,99,1.91,1.99
04/05/2026,Madrid,Clay,3,Laurent Q.,Ulrich Z.,108,201,1.08,10.05
04/05/2026,Madrid,Clay,3,Cerny Q.,Stahl C.,36,180,1.06,12.57
04/05/2026,Madrid,Clay,3,Dorn R.,Hale C.,42,75,1.74,2.22
04/05/2026,Madrid,Clay,3,Cerny G.,Lindqvist D.,30,114,1.33,3.65
04/05/2026,Madrid,Clay,3,Mertens W.,Novak H.,135,144,1.78,2.15
04/05/2026,Madrid,Clay,3,Barros J.,Quist Z.,15,165,1.42,3.1
04/05/2026,Madrid,Clay,3,Varga G.,Zeller P.,207,240,1.38,3.32
04/05/2026,Madrid,Clay,3,Hale E.,Xenos U.,78,225,1.06,12.27
04/05/2026,Madrid,Clay,3,Abbott K.,Rossi N.,6,171,1.09,9.67
04/05/2026,Madrid,Clay,3,Xenos O.,Tanner N.,222,189,2.09,1.83
04/05/2026,Madrid,Clay,3,Pires P.,Mertens M.,156,126,3.01,1.44
05/05/2026,Madrid,Clay,3,Hale F.,Ionescu P.,81,90,1.24,4.53
05/05/2026,Madrid,Clay,3,Jovic F.,Gomez X.,99,72,2.26,1.71
05/05/2026,Madrid,Clay,3,Laurent W.,Holm N.,111,87,1.45,2.98
05/05/2026,Madrid,Clay,3,Cerny Q.,Novak H.,36,144,1.31,3.83
05/05/2026,Madrid,Clay,3,Hale V.,Lindqvist W.,84,117,2.42,1.64
05/05/2026,Madrid,Clay,3,Castell K.,Ostrov G.,27,150,1.09,9.08
05/05/2026,Madrid,Clay,3,Stahl F.,Ulrich Z.,183,201,1.84,2.08
05/05/2026,Madrid,Clay,3,Falk N.,Lindqvist D.,57,114,1.44,3.03
05/05/2026,Madrid,Clay,3,Abbott K.,Varga G.,6,207,1.08,10.24
05/05/2026,Madrid,Clay,3,Xenos O.,Tanner Y.,222,198,1.44,3.01
05/05/2026,Madrid,Clay,3,Gomez Q.,Young W.,66,234,1.06,12.9
06/05/2026,Madrid,Clay,3,Arden H.,Gomez H.,9,63,1.2,5.16
06/05/2026,Madrid,Clay,3,Tanner A.,Zeller P.,186,240,1.29,3.96
06/05/2026,Madrid,Clay,3,Hale F.,Mertens D.,81,120,1.44,3.01
06/05/2026,Madrid,Clay,3,Falk U.,Varga D.,60,204,1.15,6.57
06/05/2026,Madrid,Clay,3,Hale C.,Cerny J.,75,33,2.67,1.54
06/05/2026,Madrid,Clay,3,Eklund B.,Ulrich Z.,48,201,1.01,32.52
06/05/2026,Madrid,Clay,3,Gomez U.,Xenos Z.,69,228,1.15,6.34
06/05/2026,Madrid,Clay,3,Ostrov G.,Pires V.,150,159,1.44,3.05
06/05/2026,Madrid,Clay,3,Eklund M.,Rossi A.,51,168,1.22,4.9
06/05/2026,Madrid,Clay,3,Tanner N.,Jansen D.,189,93,3.81,1.31
06/05/2026,Madrid,Clay,3,Cerny G.,Holm N.,30,87,1.42,3.1
07/05/2026,Madrid,Clay,3,Mertens O.,Cerny J.,129,33,2.86,1.48
07/05/2026,Madrid,Clay,3,Abbott K.,Barros J.,6,15,1.33,3.64
07/05/2026,Madrid,Clay,3,Falk N.,Ionescu P.,57,90,1.33,3.66
07/05/2026,Madrid,Clay,3,Lindqvist D.,Nadeau A.,114,138,1.36,3.46
07/05/2026,Madrid,Clay,3,Arden H.,Falk U.,9,60,1.31,3.82
07/05/2026,Madrid,Clay,3,Gomez H.,Castell H.,63,24,3.07,1.43
07/05/2026,Madrid,Clay,3,Hale E.,Xenos I.,78,219,1.16,6.25
07/05/2026,Madrid,Clay,3,Laurent Q.,Rossi Q.,108,177,1.11,8.06
07/05/2026,Madrid,Clay,3,Lindqvist W.,Rossi A.,117,168,1.26,4.35
07/05/2026,Madrid,Clay,3,Rossi P.,Hale C.,174,75,6.61,1.14
07/05/2026,Madrid,Clay,3,Xenos Z.,Varga D.,228,204,2.12,1.81
07/05/2026,Madrid,Clay,3,Novak H.,Eklund M.,144,51,2.92,1.46
07/05/2026,Madrid,Clay,3,Jovic F.,Zeller P.,99,240,1.16,6.26
08/05/2026,Madrid,Clay,3,Cerny G.,Weiss L.,30,216,1.1,8.92
08/05/2026,Madrid,Clay,3,Keller A.,Barros X.,102,18,2.86,1.48
08/05/2026,Madrid,Clay,3,Hale V.,Rossi N.,84,171,1.49,2.83
08/05/2026,Madrid,Clay,3,Laurent W.,Holm N.,111,87,1.62,2.44
08/05/2026,Madrid,Clay,3,Cerny Q.,Varga G.,36,207,1.12,7.79
08/05/2026,Madrid,Clay,3,Lindqvist W.,Tanner Y.,117,198,1.17,5.86
08/05/2026,Madrid,Clay,3,Dorn R.,Mertens W.,42,135,1.72,2.26
08/05/2026,Madrid,Clay,3,Novak H.,Young V.,144,231,1.12,7.74
08/05/2026,Madrid,Clay,3,Ionescu P.,Pires V.,90,159,1.23,4.79
08/05/2026,Madrid,Clay,3,Kovac M.,Tanner V.,105,192,1.25,4.4
08/05/2026,Madrid,Clay,3,Mertens O.,Nadeau L.,129,141,1.26,4.29
08/05/2026,Madrid,Clay,3,Zeller P.,Tanner W.,240,195,10.44,1.08
08/05/2026,Madrid,Clay,3,Arden R.,Hale E.,12,78,1.28,4.08
09/05/2026,Madrid,Clay,3,Mertens O.,Varga D.,129,204,1.17,5.94
09/05/2026,Madrid,Clay,3,Tanner W.,Mertens F.,195,123,2.72,1.52
09/05/2026,Madrid,Clay,3,Nadeau A.,Jansen O.,138,96,4.86,1.22
09/05/2026,Madrid,Clay,3,Rossi Q.,Mertens M.,177,126,4.07,1.28
09/05/2026,Madrid,Clay,3,Pires G.,Varga G.,153,207,1.17,5.98
09/05/2026,Madrid,Clay,3,Laurent Q.,Ulrich Z.,108,201,1.22,4.81
09/05/2026,Madrid,Clay,3,Kovac M.,Quist J.,105,162,1.46,2.94
09/05/2026,Madrid,Clay,3,Cerny J.,Hale C.,33,75,1.42,3.13
09/05/2026,Madrid,Clay,3,Engel Y.,Quist Z.,54,165,1.24,4.56
09/05/2026,Madrid,Clay,3,Keller A.,Ostrov G.,102,150,1.54,2.65
09/05/2026,Madrid,Clay,3,Barros J.,Tanner Y.,15,198,1.01,32.52
09/05/2026,Madrid,Clay,3,Falk U.,Mertens D.,60,120,1.24,4.58
09/05/2026,Madrid,Clay,3,Cerny Q.,Pires P.,36,156,1.27,4.18
10/05/2026,Madrid,Clay,3,Jovic F.,Hale V.,99,84,2.0,1.91
10/05/2026,Madrid,Clay,3,Eklund M.,Ostrov G.,51,150,1.62,2.46
10/05/2026,Madrid,Clay,3,Keller A.,Engel Y.,102,54,2.34,1.67
10/05/2026,Madrid,Clay,3,Falk U.,Varga D.,60,204,1.19,5.4
10/05/2026,Madrid,Clay,3,Abbott K.,Mertens D.,6,120,1.01,32.52
10/05/2026,Madrid,Clay,3,Jansen O.,Ionescu P.,96,90,1.34,3.57
10/05/2026,Madrid,Clay,3,Gomez U.,Tanner A.,69,186,1.24,4.6
10/05/2026,Madrid,Clay,3,Tanner W.,Xenos Z.,195,228,1.69,2.31
10/05/2026,Madrid,Clay,3,Dorn R.,Pires P.,42,156,1.12,7.49
10/05/2026,Madrid,Clay,3,Gomez X.,Novak Z.,72,147,1.4,3.23
10/05/2026,Madrid,Clay,3,Nadeau L.,Tanner Y.,141,198,1.6,2.49
10/05/2026,Madrid,Clay,3,Laurent Q.,Gomez H.,108,63,2.0,1.91
